timestamp,Infrared to Red Signal Ratio
01/29/20 00:00:56,-1
01/29/20 00:01:56,0
01/29/20 00:02:57,-6
01/29/20 00:03:57,-4
01/29/20 00:04:57,3
01/29/20 00:05:57,6
01/29/20 00:06:57,-1
01/29/20 00:07:57,-4
01/29/20 00:08:57,-1
01/29/20 00:09:57,4
01/29/20 00:10:57,1
01/29/20 00:11:57,6
01/29/20 00:12:58,-6
01/29/20 00:13:58,0
01/29/20 00:14:58,6
01/29/20 00:15:58,-3
01/29/20 00:16:58,0
01/29/20 00:17:58,10
01/29/20 00:18:58,5
01/29/20 00:19:59,-3
01/29/20 00:20:59,-1
01/29/20 00:21:59,0
01/29/20 00:22:59,-1
01/29/20 00:24:00,-3
01/29/20 00:25:00,7
01/29/20 00:26:00,4
01/29/20 00:27:00,11
01/29/20 00:28:00,20
01/29/20 00:29:01,1
01/29/20 00:30:01,10
01/29/20 00:31:01,0
01/29/20 00:32:01,24
01/29/20 00:33:01,-1
01/29/20 00:34:01,-1
01/29/20 00:35:01,24
01/29/20 00:36:02,2
01/29/20 00:37:02,-1
01/29/20 00:38:02,-2
01/29/20 00:39:02,-2
01/29/20 00:40:03,5
01/29/20 00:41:03,32
01/29/20 00:42:03,14
01/29/20 00:43:03,-5
01/29/20 00:44:03,28
01/29/20 00:45:03,-53
01/29/20 00:46:03,8
01/29/20 00:47:04,0
01/29/20 00:48:04,12
01/29/20 00:49:04,7
01/29/20 00:50:04,7
01/29/20 00:51:04,1
01/29/20 00:52:04,-9
01/29/20 00:53:05,23
01/29/20 00:54:05,-10
01/29/20 00:55:05,0
01/29/20 00:56:05,-1
01/29/20 00:57:05,-1
01/29/20 00:58:05,-4
01/29/20 00:59:05,1
01/29/20 01:00:05,-1
01/29/20 01:01:05,-4
01/29/20 01:02:06,0
01/29/20 01:03:06,10
01/29/20 01:04:06,-59
01/29/20 01:05:06,0
01/29/20 01:06:06,-24
01/29/20 01:07:06,-1
01/29/20 01:08:07,-4
01/29/20 01:09:07,0
01/29/20 01:10:07,-26
01/29/20 01:11:07,-15
01/29/20 01:12:07,-2
01/29/20 01:13:07,-13
01/29/20 01:14:07,-1
01/29/20 01:15:08,21
01/29/20 01:16:08,-1
01/29/20 01:17:08,-23
01/29/20 01:18:08,0
01/29/20 01:19:08,-10
01/29/20 01:20:08,-4
01/29/20 01:21:09,3
01/29/20 01:22:09,3
01/29/20 01:23:09,-13
01/29/20 01:24:09,0
01/29/20 01:25:09,-9
01/29/20 01:26:09,3
01/29/20 01:27:09,-5
01/29/20 01:28:10,1
01/29/20 01:29:10,-2
