timestamp,Infrared to Red Signal Ratio
02/06/20 01:11:31,2
02/06/20 01:12:31,0
02/06/20 01:13:31,0
02/06/20 01:14:32,0
02/06/20 01:15:32,-1
02/06/20 01:16:32,-21
02/06/20 01:17:32,0
02/06/20 01:18:32,-6
02/06/20 01:19:32,-1
02/06/20 01:20:33,0
02/06/20 01:21:33,-2
02/06/20 01:22:33,-3
02/06/20 01:23:33,-2
02/06/20 01:24:33,0
02/06/20 01:25:33,16
02/06/20 01:26:33,2
02/06/20 01:27:33,-8
02/06/20 01:28:33,-1
02/06/20 01:29:34,0
02/06/20 01:30:34,6
02/06/20 01:31:34,5
02/06/20 01:32:34,-1
02/06/20 01:33:34,0
02/06/20 01:34:34,-1
02/06/20 01:35:34,-2
02/06/20 01:36:35,1
02/06/20 01:37:35,-4
02/06/20 01:38:35,-8
02/06/20 01:39:35,-1
02/06/20 01:40:35,-5
02/06/20 01:41:36,0
02/06/20 01:42:36,0
02/06/20 01:43:36,-1
02/06/20 01:44:37,2
02/06/20 01:45:37,-7
02/06/20 01:46:37,0
02/06/20 01:47:37,-3
02/06/20 01:48:37,-5
02/06/20 01:49:37,-2
02/06/20 01:50:38,0
02/06/20 01:51:38,-3
02/06/20 01:52:38,-12
02/06/20 01:53:38,0
02/06/20 01:54:38,-5
02/06/20 01:55:38,-16
02/06/20 01:56:38,0
02/06/20 01:57:39,0
02/06/20 01:58:39,-4
02/06/20 01:59:39,0
02/06/20 02:00:39,-1
02/06/20 02:01:39,1
02/06/20 02:02:39,-1
02/06/20 02:03:40,0
02/06/20 02:04:40,-2
02/06/20 02:05:40,0
02/06/20 02:06:40,5
02/06/20 02:07:40,0
02/06/20 02:08:40,16
02/06/20 02:09:40,-7
02/06/20 02:10:44,3
02/06/20 02:11:44,1
02/06/20 02:12:44,-9
02/06/20 02:13:44,3
02/06/20 02:14:44,0
02/06/20 02:15:44,-4
02/06/20 02:16:44,-5
02/06/20 02:17:44,-10
02/06/20 02:18:44,13
02/06/20 02:19:45,0
02/06/20 02:20:44,-3
02/06/20 02:21:45,3
02/06/20 02:22:45,5
02/06/20 02:23:45,4
02/06/20 02:24:45,0
02/06/20 02:25:45,0
02/06/20 02:26:47,1
02/06/20 02:27:47,6
