timestamp,Infrared to Red Signal Ratio
02/07/20 00:00:46,2
02/07/20 00:01:46,11
02/07/20 00:02:46,27
02/07/20 00:03:47,1
02/07/20 00:04:47,-28
02/07/20 00:05:47,-11
02/07/20 00:06:47,-16
02/07/20 00:07:47,-3
02/07/20 00:08:47,-8
02/07/20 00:09:47,-9
02/07/20 00:10:48,-1
02/07/20 00:11:48,4
02/07/20 00:12:48,0
02/07/20 00:13:48,2
02/07/20 00:14:48,7
02/07/20 00:15:49,0
02/07/20 00:16:49,-2
02/07/20 00:17:49,0
02/07/20 00:18:49,0
02/07/20 00:19:49,1
02/07/20 00:20:49,-1
02/07/20 00:21:50,0
02/07/20 00:22:50,42
02/07/20 00:23:50,0
02/07/20 00:24:50,-4
02/07/20 00:25:50,-1
02/07/20 00:26:50,0
02/07/20 00:27:50,0
02/07/20 00:28:51,-2
02/07/20 00:29:51,0
02/07/20 00:30:51,-1
02/07/20 00:31:51,1
02/07/20 00:32:51,0
02/07/20 00:33:51,-1
02/07/20 00:34:51,1
02/07/20 00:35:52,1
02/07/20 00:36:52,1
02/07/20 00:37:52,0
02/07/20 00:38:52,0
02/07/20 00:39:52,-1
02/07/20 00:40:52,0
02/07/20 00:41:52,-1
02/07/20 00:42:53,2
02/07/20 00:43:53,0
02/07/20 00:44:53,-1
02/07/20 00:45:53,-1
02/07/20 00:46:53,2
02/07/20 00:47:53,-7
02/07/20 00:48:55,-1
02/07/20 00:49:55,6
02/07/20 00:50:55,12
02/07/20 00:51:55,-1
02/07/20 00:52:55,-1
02/07/20 00:53:55,-39
02/07/20 00:54:56,30
02/07/20 00:55:56,-1
02/07/20 00:56:56,0
02/07/20 00:57:56,-22
02/07/20 00:58:56,-12
02/07/20 00:59:56,-12
02/07/20 01:00:56,14
02/07/20 01:01:57,-2
02/07/20 01:02:57,0
02/07/20 01:03:58,-2
02/07/20 01:04:58,9
02/07/20 01:05:58,0
02/07/20 01:06:58,-43
02/07/20 01:07:58,4
02/07/20 01:08:59,-74
02/07/20 01:09:59,-3
02/07/20 01:11:00,-23
02/07/20 01:12:00,-7
02/07/20 01:13:00,-28
02/07/20 01:14:00,-1
02/07/20 01:15:00,14
02/07/20 01:16:00,-1
02/07/20 01:17:00,0
02/07/20 01:18:04,1
02/07/20 01:19:04,1
02/07/20 01:20:04,-1
02/07/20 01:21:04,6
02/07/20 01:22:05,0
02/07/20 01:23:06,0
02/07/20 01:24:06,1
02/07/20 01:25:06,0
02/07/20 01:26:06,0
02/07/20 01:27:06,0
02/07/20 01:28:06,-1
02/07/20 01:29:07,5
02/07/20 01:30:07,15
02/07/20 01:31:07,1
02/07/20 01:32:07,-1
02/07/20 01:33:07,-13
02/07/20 01:34:07,-1
02/07/20 01:35:08,0
02/07/20 01:36:08,0
02/07/20 01:37:08,1
02/07/20 01:38:08,-1
02/07/20 01:39:08,-4
02/07/20 01:40:08,-2
02/07/20 01:41:09,1
02/07/20 01:42:09,0
02/07/20 01:43:09,-1
02/07/20 01:44:09,0
02/07/20 01:45:09,0
02/07/20 01:46:09,-3
02/07/20 01:47:09,0
02/07/20 01:48:10,1
02/07/20 01:49:10,-1
02/07/20 01:50:10,-1
02/07/20 01:51:10,0
02/07/20 01:52:10,-1
02/07/20 01:53:10,-1
02/07/20 01:54:10,-23
02/07/20 01:55:10,-21
02/07/20 01:56:10,-1
02/07/20 01:57:11,0
02/07/20 01:58:11,-1
02/07/20 01:59:11,-3
