timestamp,Infrared to Red Signal Ratio
01/26/20 00:00:07,0
01/26/20 00:01:08,-6
01/26/20 00:02:08,-7
01/26/20 00:03:08,-17
01/26/20 00:04:08,0
01/26/20 00:05:08,0
01/26/20 00:06:08,5
01/26/20 00:07:08,-4
01/26/20 00:08:09,11
01/26/20 00:09:09,0
01/26/20 00:10:09,0
01/26/20 00:11:09,-1
01/26/20 00:12:09,4
01/26/20 00:13:09,13
01/26/20 00:14:09,0
01/26/20 00:15:09,0
01/26/20 00:16:10,2
01/26/20 00:17:10,0
01/26/20 00:18:10,-9
01/26/20 00:19:10,0
01/26/20 00:20:10,1
01/26/20 00:21:10,-3
01/26/20 00:22:10,-3
01/26/20 00:23:11,-7
01/26/20 00:24:11,0
01/26/20 00:25:11,-88
01/26/20 00:26:11,40
01/26/20 00:27:11,0
01/26/20 00:28:11,-1
01/26/20 00:29:12,0
01/26/20 00:30:12,-5
01/26/20 00:31:12,-17
01/26/20 00:32:12,1
01/26/20 00:33:12,-3
01/26/20 00:34:13,-1
01/26/20 00:35:13,12
01/26/20 00:36:13,-8
01/26/20 00:37:13,0
01/26/20 00:38:13,26
01/26/20 00:39:13,-10
01/26/20 00:40:13,10
01/26/20 00:41:14,12
01/26/20 00:42:14,-4
01/26/20 00:43:14,11
01/26/20 00:44:14,-8
01/26/20 00:45:15,-16
01/26/20 00:46:15,0
01/26/20 00:47:15,-1
01/26/20 00:48:15,0
01/26/20 00:49:15,1
01/26/20 00:50:15,1
01/26/20 00:51:16,-1
01/26/20 00:52:16,-2
01/26/20 00:53:16,0
01/26/20 00:54:16,2
01/26/20 00:55:16,0
01/26/20 00:56:16,0
01/26/20 00:57:16,-1
01/26/20 00:58:17,0
01/26/20 00:59:17,-6
01/26/20 01:00:17,-22
01/26/20 01:01:17,0
01/26/20 01:02:17,-1
01/26/20 01:03:17,0
01/26/20 01:04:17,22
01/26/20 01:05:17,3
01/26/20 01:06:17,-1
01/26/20 01:07:18,12
01/26/20 01:08:18,-2
01/26/20 01:09:18,-18
01/26/20 01:10:18,-10
01/26/20 01:11:18,27
01/26/20 01:12:18,11
01/26/20 01:13:18,6
01/26/20 01:14:19,-2
01/26/20 01:15:19,-9
01/26/20 01:16:19,9
01/26/20 01:17:19,5
01/26/20 01:18:19,10
01/26/20 01:19:20,-3
01/26/20 01:20:20,-2
01/26/20 01:21:20,-17
01/26/20 01:22:20,5
01/26/20 01:23:20,1
01/26/20 01:24:20,-1
01/26/20 01:25:20,-31
01/26/20 01:26:21,-3
01/26/20 01:27:21,-4
01/26/20 01:28:21,0
01/26/20 01:29:21,-3
01/26/20 01:30:21,0
01/26/20 01:31:21,-1
01/26/20 01:32:22,-3
01/26/20 01:33:22,0
01/26/20 01:34:22,0
01/26/20 01:35:22,-4
01/26/20 01:36:22,3
01/26/20 01:37:22,-3
01/26/20 01:38:22,-3
01/26/20 01:39:23,5
01/26/20 01:40:23,0
01/26/20 01:41:23,2
01/26/20 01:42:23,-4
01/26/20 01:43:23,0
01/26/20 01:44:23,1
01/26/20 01:45:24,-26
01/26/20 01:46:24,0
01/26/20 01:47:24,0
01/26/20 01:48:24,1
01/26/20 01:49:25,-1
01/26/20 01:50:25,-6
01/26/20 01:51:25,-1
01/26/20 01:52:25,0
01/26/20 01:53:26,-1
01/26/20 01:54:26,-2
01/26/20 01:55:26,1
01/26/20 01:56:26,-1
01/26/20 01:57:26,0
01/26/20 01:58:26,-3
01/26/20 01:59:27,-2
01/26/20 02:00:27,2
01/26/20 02:01:27,0
01/26/20 02:02:27,-1
01/26/20 02:03:27,-6
01/26/20 02:04:27,15
01/26/20 02:05:28,-3
01/26/20 02:06:28,-38
01/26/20 02:07:28,0
01/26/20 02:08:28,-4
01/26/20 02:09:28,44
01/26/20 02:10:28,-16
01/26/20 02:11:29,0
01/26/20 02:12:29,11
01/26/20 02:13:29,-1
01/26/20 02:14:29,12
01/26/20 02:15:29,8
01/26/20 02:16:29,4
01/26/20 02:17:30,0
01/26/20 02:18:30,7
01/26/20 02:19:30,0
01/26/20 02:20:30,22
01/26/20 02:21:30,-15
01/26/20 02:22:31,7
01/26/20 02:23:31,-1
01/26/20 02:24:31,-4
01/26/20 02:25:31,4
01/26/20 02:26:31,4
01/26/20 02:27:31,-1
01/26/20 02:28:31,0
01/26/20 02:29:32,0
01/26/20 02:30:32,-1
01/26/20 02:31:32,23
01/26/20 02:32:32,8
01/26/20 02:33:32,-1
01/26/20 02:34:32,-1
01/26/20 02:35:33,-83
01/26/20 02:36:33,31
01/26/20 02:37:32,11
01/26/20 02:38:32,13
01/26/20 02:39:32,46
01/26/20 02:40:33,12
01/26/20 02:41:33,-11
01/26/20 02:42:33,4
01/26/20 02:43:33,59
01/26/20 02:44:33,3
01/26/20 02:45:33,9
01/26/20 02:46:33,-6
01/26/20 02:47:34,0
01/26/20 02:48:34,0
01/26/20 02:49:34,-2
01/26/20 02:50:34,-3
01/26/20 02:51:34,0
01/26/20 02:52:34,-1
01/26/20 02:53:34,-11
01/26/20 02:54:35,4
01/26/20 02:55:35,-22
01/26/20 02:56:35,-1
01/26/20 02:57:35,-7
01/26/20 02:58:35,8
01/26/20 02:59:35,21
01/26/20 03:00:36,12
01/26/20 03:01:36,1
01/26/20 03:02:36,-5
01/26/20 03:03:36,-12
01/26/20 03:04:36,0
01/26/20 03:05:36,0
01/26/20 03:06:36,0
01/26/20 03:07:37,3
01/26/20 03:08:37,-2
01/26/20 03:09:37,6
01/26/20 03:10:37,3
01/26/20 03:11:37,-1
01/26/20 03:12:37,18
01/26/20 03:13:37,-23
01/26/20 03:14:38,8
01/26/20 03:15:38,2
01/26/20 03:16:38,14
01/26/20 03:17:38,1
01/26/20 03:18:38,9
01/26/20 03:19:38,-79
01/26/20 03:20:39,18
01/26/20 03:21:39,-1
01/26/20 03:22:39,-21
01/26/20 03:23:39,56
01/26/20 03:24:39,-14
01/26/20 03:25:39,0
01/26/20 03:26:39,1
01/26/20 03:27:40,-2
01/26/20 03:28:40,0
01/26/20 03:29:40,-9
01/26/20 03:30:40,-6
01/26/20 03:31:40,0
01/26/20 03:32:40,-4
01/26/20 03:33:40,-2
01/26/20 03:34:41,0
01/26/20 03:35:41,0
01/26/20 03:36:41,13
01/26/20 03:37:41,1
01/26/20 03:38:41,0
01/26/20 03:39:41,0
01/26/20 03:40:42,0
01/26/20 03:41:42,-1
01/26/20 03:42:42,0
01/26/20 03:43:42,-1
01/26/20 03:44:42,0
01/26/20 03:45:42,0
01/26/20 03:46:42,-1
01/26/20 03:47:43,-8
01/26/20 03:48:43,-39
01/26/20 03:49:43,-2
01/26/20 03:50:43,3
01/26/20 03:51:43,0
01/26/20 03:52:43,0
