timestamp,Infrared to Red Signal Ratio
02/21/20 00:00:08,28
02/21/20 00:01:09,12
02/21/20 00:02:09,9
02/21/20 00:03:09,-1
02/21/20 00:04:09,8
02/21/20 00:05:09,3
02/21/20 00:06:09,-2
02/21/20 00:07:09,-9
02/21/20 00:08:10,0
02/21/20 00:09:10,1
02/21/20 00:10:10,0
02/21/20 00:11:10,0
02/21/20 00:12:10,-1
02/21/20 00:13:10,-1
02/21/20 00:14:11,0
02/21/20 00:15:11,0
02/21/20 00:16:11,-8
02/21/20 00:17:11,-1
02/21/20 00:18:11,0
02/21/20 00:19:11,4
02/21/20 00:20:11,-62
02/21/20 00:21:11,0
02/21/20 00:22:11,-12
02/21/20 00:23:12,0
02/21/20 00:24:12,-1
02/21/20 00:25:12,1
02/21/20 00:26:12,-5
02/21/20 00:27:12,-1
02/21/20 00:28:12,-2
02/21/20 00:29:12,-1
02/21/20 00:30:13,-1
02/21/20 00:31:13,-2
02/21/20 00:32:13,-1
02/21/20 00:33:14,1
02/21/20 00:34:14,-8
02/21/20 00:35:14,-4
02/21/20 00:36:14,0
02/21/20 00:37:15,-1
02/21/20 00:38:15,-4
02/21/20 00:39:15,0
02/21/20 00:40:15,-1
02/21/20 00:41:15,0
02/21/20 00:42:15,-2
02/21/20 00:43:15,-2
02/21/20 00:44:16,0
02/21/20 00:45:16,-4
02/21/20 00:46:16,-7
02/21/20 00:47:16,-1
02/21/20 00:48:16,10
02/21/20 00:49:16,3
02/21/20 00:50:16,1
02/21/20 00:51:16,-2
02/21/20 00:52:16,4
02/21/20 00:53:16,16
02/21/20 00:54:17,0
02/21/20 00:55:17,0
02/21/20 00:56:17,-5
02/21/20 00:57:17,30
02/21/20 00:58:17,-9
02/21/20 00:59:17,-39
02/21/20 01:00:17,1
02/21/20 01:01:18,1
02/21/20 01:02:18,1
02/21/20 01:03:18,-6
02/21/20 01:04:18,-1
02/21/20 01:05:18,-1
02/21/20 01:06:18,-4
02/21/20 01:07:18,-9
02/21/20 01:08:18,-2
02/21/20 01:09:19,0
02/21/20 01:10:19,0
02/21/20 01:11:19,39
02/21/20 01:12:20,0
02/21/20 01:13:20,-1
02/21/20 01:14:20,-11
02/21/20 01:15:21,-9
02/21/20 01:16:21,5
02/21/20 01:17:21,1
02/21/20 01:18:21,2
02/21/20 01:19:21,16
02/21/20 01:20:22,-3
02/21/20 01:21:22,9
02/21/20 01:22:22,1
02/21/20 01:23:22,2
02/21/20 01:24:22,48
02/21/20 01:25:22,5
02/21/20 01:26:23,-7
02/21/20 01:27:23,-5
02/21/20 01:28:23,-3
02/21/20 01:29:23,1
02/21/20 01:30:23,-3
02/21/20 01:31:23,-1
02/21/20 01:32:23,13
02/21/20 01:33:24,1
02/21/20 01:34:24,0
02/21/20 01:35:24,-11
02/21/20 01:36:24,0
02/21/20 01:37:24,-3
02/21/20 01:38:25,9
02/21/20 01:39:25,-1
02/21/20 01:40:25,-1
02/21/20 01:41:25,-1
02/21/20 01:42:25,-3
02/21/20 01:43:25,3
02/21/20 01:44:25,-1
02/21/20 01:45:26,0
02/21/20 01:46:26,-6
02/21/20 01:47:26,-2
02/21/20 01:48:26,0
02/21/20 01:49:26,0
02/21/20 01:50:26,-9
02/21/20 01:51:26,6
02/21/20 01:52:27,0
02/21/20 01:53:27,-15
02/21/20 01:54:27,8
02/21/20 01:55:27,0
02/21/20 01:56:27,2
02/21/20 01:57:27,0
02/21/20 01:58:28,-1
02/21/20 01:59:28,1
02/21/20 02:00:28,1
02/21/20 02:01:28,3
02/21/20 02:02:28,0
02/21/20 02:03:28,0
02/21/20 02:04:28,0
02/21/20 02:05:29,0
02/21/20 02:06:29,-1
02/21/20 02:07:29,7
02/21/20 02:08:29,-8
02/21/20 02:09:29,0
02/21/20 02:10:29,0
02/21/20 02:11:29,3
02/21/20 02:12:29,1
02/21/20 02:13:29,0
02/21/20 02:14:30,1
02/21/20 02:15:30,0
02/21/20 02:16:30,-2
02/21/20 02:17:30,54
02/21/20 02:18:30,24
02/21/20 02:19:30,29
02/21/20 02:20:30,5
02/21/20 02:21:31,-6
02/21/20 02:22:31,0
02/21/20 02:23:31,23
02/21/20 02:24:32,0
02/21/20 02:25:32,16
02/21/20 02:26:33,-8
02/21/20 02:27:33,1
02/21/20 02:28:33,-5
02/21/20 02:29:33,0
02/21/20 02:30:33,12
02/21/20 02:31:33,1
02/21/20 02:32:34,33
02/21/20 02:33:34,3
02/21/20 02:34:34,2
02/21/20 02:35:34,-5
02/21/20 02:36:34,7
02/21/20 02:37:34,0
02/21/20 02:38:34,0
02/21/20 02:39:35,-18
02/21/20 02:40:37,-3
02/21/20 02:41:37,-1
02/21/20 02:42:37,0
02/21/20 02:43:38,0
02/21/20 02:44:38,-3
02/21/20 02:45:38,-1
02/21/20 02:46:38,-4
02/21/20 02:47:38,-2
02/21/20 02:48:38,6
02/21/20 02:49:38,2
02/21/20 02:50:39,-3
02/21/20 02:51:39,4
02/21/20 02:52:39,3
02/21/20 02:53:39,-4
02/21/20 02:54:39,-1
02/21/20 02:55:39,-9
02/21/20 02:56:41,35
02/21/20 02:57:41,0
02/21/20 02:58:42,-2
02/21/20 02:59:42,0
02/21/20 03:00:42,0
02/21/20 03:01:42,-2
02/21/20 03:02:42,3
02/21/20 03:03:42,-29
02/21/20 03:04:42,-57
02/21/20 03:05:43,0
02/21/20 03:06:43,-1
02/21/20 03:07:43,28
02/21/20 03:08:43,0
02/21/20 03:09:43,-4
02/21/20 03:10:43,1
02/21/20 03:11:44,0
02/21/20 03:12:43,0
02/21/20 03:13:43,-3
02/21/20 03:14:43,19
02/21/20 03:15:43,-14
02/21/20 03:16:43,1
02/21/20 03:17:44,7
02/21/20 03:18:44,2
02/21/20 03:19:44,1
02/21/20 03:20:45,8
02/21/20 03:21:45,7
02/21/20 03:22:45,2
02/21/20 03:23:46,-1
02/21/20 03:24:46,3
02/21/20 03:25:46,-1
02/21/20 03:26:46,-1
02/21/20 03:27:46,0
02/21/20 03:28:47,22
02/21/20 03:29:47,-25
02/21/20 03:30:47,-1
02/21/20 03:31:48,14
02/21/20 03:32:48,0
02/21/20 03:33:48,11
02/21/20 03:34:48,0
02/21/20 03:35:48,0
02/21/20 03:36:48,-1
02/21/20 03:37:48,-12
02/21/20 03:38:49,1
02/21/20 03:39:49,-2
02/21/20 03:40:49,0
02/21/20 03:41:49,30
02/21/20 03:42:49,10
02/21/20 03:43:49,13
02/21/20 03:44:49,38
02/21/20 03:45:49,-47
02/21/20 03:46:49,-1
02/21/20 03:47:49,2
02/21/20 03:48:49,-6
02/21/20 03:49:49,3
02/21/20 03:50:50,-6
02/21/20 03:51:50,-1
02/21/20 03:52:50,-4
02/21/20 03:53:50,3
02/21/20 03:54:50,9
02/21/20 03:55:50,11
02/21/20 03:56:50,-4
02/21/20 03:57:51,-4
02/21/20 03:58:51,0
02/21/20 03:59:51,-2
02/21/20 04:00:52,0
02/21/20 04:01:52,19
02/21/20 04:02:52,12
02/21/20 04:03:52,-1
02/21/20 04:04:52,2
02/21/20 04:05:52,4
02/21/20 04:06:52,37
02/21/20 04:07:53,2
02/21/20 04:08:53,-1
02/21/20 04:09:53,-14
02/21/20 04:10:53,17
02/21/20 04:11:53,5
02/21/20 04:12:53,0
02/21/20 04:13:53,-18
02/21/20 04:14:54,-1
02/21/20 04:15:54,1
02/21/20 04:16:53,-1
02/21/20 04:17:54,-1
02/21/20 04:18:54,21
02/21/20 04:19:54,5
02/21/20 04:20:54,0
02/21/20 04:21:54,8
02/21/20 04:22:54,1
02/21/20 04:23:54,6
02/21/20 04:24:55,-2
02/21/20 04:25:55,11
02/21/20 04:26:55,0
02/21/20 04:27:55,4
02/21/20 04:28:55,-1
02/21/20 04:29:55,-1
02/21/20 04:30:55,4
02/21/20 04:31:56,1
02/21/20 04:32:56,-1
02/21/20 04:33:56,8
02/21/20 04:34:57,1
02/21/20 04:35:57,0
02/21/20 04:36:57,4
02/21/20 04:37:57,1
02/21/20 04:38:57,1
02/21/20 04:39:57,2
02/21/20 04:40:57,0
02/21/20 04:41:58,0
02/21/20 04:42:58,4
02/21/20 04:43:58,3
02/21/20 04:44:58,-1
02/21/20 04:45:58,0
02/21/20 04:46:58,0
02/21/20 04:47:58,0
02/21/20 04:48:59,0
02/21/20 04:49:59,0
02/21/20 04:50:59,0
02/21/20 04:51:59,0
02/21/20 04:53:00,0
02/21/20 04:54:00,0
02/21/20 04:55:00,23
02/21/20 04:56:00,-8
02/21/20 04:57:00,-5
02/21/20 04:58:00,13
02/21/20 04:59:00,-3
02/21/20 05:00:01,0
02/21/20 05:01:01,-30
02/21/20 05:02:01,-4
02/21/20 05:03:01,10
02/21/20 05:04:01,2
02/21/20 05:05:01,-21
02/21/20 05:06:02,-1
02/21/20 05:07:02,0
02/21/20 05:08:02,-1
02/21/20 05:09:02,0
02/21/20 05:10:02,-2
02/21/20 05:11:02,-9
02/21/20 05:12:02,5
02/21/20 05:13:03,-5
02/21/20 05:14:03,0
02/21/20 05:15:03,-1
02/21/20 05:16:03,0
02/21/20 05:17:03,-2
02/21/20 05:18:03,-3
02/21/20 05:19:03,-2
02/21/20 05:20:04,-5
02/21/20 05:21:04,-1
02/21/20 05:22:04,0
02/21/20 05:23:04,1
02/21/20 05:24:04,0
02/21/20 05:25:05,-1
02/21/20 05:26:05,-5
02/21/20 05:27:05,0
02/21/20 05:28:05,-10
02/21/20 05:29:05,-33
02/21/20 05:30:05,-8
02/21/20 05:31:06,0
02/21/20 05:32:06,-2
02/21/20 05:33:06,12
02/21/20 05:34:06,5
02/21/20 05:35:06,1
02/21/20 05:36:06,0
02/21/20 05:37:05,-6
02/21/20 05:38:05,-5
02/21/20 05:39:06,5
02/21/20 05:40:06,-1
02/21/20 05:41:06,1
02/21/20 05:42:06,-19
02/21/20 05:43:06,1
02/21/20 05:44:06,-1
02/21/20 05:45:07,0
02/21/20 05:46:07,1
02/21/20 05:47:07,-1
02/21/20 05:48:07,0
02/21/20 05:49:07,-4
02/21/20 05:50:07,0
02/21/20 05:51:07,0
02/21/20 05:52:08,-10
02/21/20 05:53:08,1
02/21/20 05:54:08,0
02/21/20 05:55:08,1
02/21/20 05:56:09,0
02/21/20 05:57:09,5
02/21/20 05:58:09,1
02/21/20 05:59:09,-2
02/21/20 06:00:09,-1
02/21/20 06:01:09,-30
02/21/20 06:02:09,-17
02/21/20 06:03:10,14
02/21/20 06:04:10,-6
02/21/20 06:05:10,-2
02/21/20 06:06:10,-1
02/21/20 06:07:10,1
02/21/20 06:08:10,0
02/21/20 06:09:10,0
02/21/20 06:10:11,5
02/21/20 06:11:11,-1
02/21/20 06:12:11,-3
02/21/20 06:13:11,-2
02/21/20 06:14:11,-22
02/21/20 06:15:11,10
02/21/20 06:16:12,9
02/21/20 06:17:12,4
02/21/20 06:18:12,-13
02/21/20 06:19:12,0
02/21/20 06:20:12,-2
02/21/20 06:21:12,11
02/21/20 06:22:12,-2
02/21/20 06:23:13,-1
02/21/20 06:24:13,-3
02/21/20 06:25:13,0
02/21/20 06:26:13,-6
02/21/20 06:27:13,-3
02/21/20 06:28:13,-2
02/21/20 06:29:14,-1
02/21/20 06:30:14,-2
02/21/20 06:31:14,0
02/21/20 06:32:14,0
02/21/20 06:33:14,-16
02/21/20 06:34:14,-2
02/21/20 06:35:14,-1
02/21/20 06:36:15,0
02/21/20 06:37:15,3
02/21/20 06:38:15,3
02/21/20 06:39:15,-3
02/21/20 06:40:15,2
02/21/20 06:41:16,-1
02/21/20 06:42:16,0
02/21/20 06:43:16,15
02/21/20 06:44:16,-5
02/21/20 06:45:16,8
02/21/20 06:46:17,-3
02/21/20 06:47:17,4
02/21/20 06:48:17,-6
02/21/20 06:49:17,4
02/21/20 06:50:17,1
02/21/20 06:51:17,4
02/21/20 06:52:17,-4
02/21/20 06:53:18,4
02/21/20 06:54:18,22
02/21/20 06:55:18,-1
02/21/20 06:56:18,-2
02/21/20 06:57:18,3
02/21/20 06:58:18,0
02/21/20 06:59:18,14
02/21/20 07:00:18,-32
02/21/20 07:01:18,-3
02/21/20 07:02:19,-4
02/21/20 07:03:19,5
02/21/20 07:04:19,-1
02/21/20 07:05:19,0
02/21/20 07:06:19,23
02/21/20 07:07:19,-4
02/21/20 07:08:20,-29
02/21/20 07:09:20,-7
02/21/20 07:10:20,-3
02/21/20 07:11:20,6
02/21/20 07:12:20,5
02/21/20 07:13:21,1
02/21/20 07:14:21,0
02/21/20 07:15:21,-1
02/21/20 07:16:21,-16
02/21/20 07:17:21,-4
02/21/20 07:18:21,5
02/21/20 07:19:22,2
02/21/20 07:20:22,2
02/21/20 07:21:22,0
02/21/20 07:22:22,-1
02/21/20 07:23:22,16
02/21/20 07:24:22,-1
02/21/20 07:25:22,0
02/21/20 07:26:23,-3
02/21/20 07:27:23,-2
02/21/20 07:28:22,0
02/21/20 07:29:23,-6
02/21/20 07:30:23,2
02/21/20 07:31:23,2
02/21/20 07:32:23,-1
02/21/20 07:33:23,-8
02/21/20 07:34:23,0
02/21/20 07:35:24,15
02/21/20 07:36:24,11
02/21/20 07:37:24,-1
