timestamp,Infrared to Red Signal Ratio
02/20/20 03:30:03,-41
02/20/20 03:31:03,-14
02/20/20 03:32:04,-24
02/20/20 03:33:04,-29
02/20/20 03:34:04,-1
02/20/20 03:35:04,-2
02/20/20 03:36:04,3
02/20/20 03:37:05,20
02/20/20 03:38:06,-1
02/20/20 03:39:06,-23
02/20/20 03:40:06,18
02/20/20 03:41:06,4
02/20/20 03:42:06,-2
02/20/20 03:43:06,-37
02/20/20 03:44:06,-3
02/20/20 03:45:07,-66
02/20/20 03:46:07,0
02/20/20 03:47:07,0
02/20/20 03:48:07,-4
02/20/20 03:49:08,2
02/20/20 03:50:08,0
02/20/20 03:51:08,5
02/20/20 03:52:08,-2
02/20/20 03:53:08,2
02/20/20 03:54:08,-3
02/20/20 03:55:08,-7
02/20/20 03:56:09,-2
02/20/20 03:57:09,-9
02/20/20 03:58:09,0
02/20/20 03:59:09,3
02/20/20 04:00:09,0
02/20/20 04:01:09,0
02/20/20 04:02:10,0
02/20/20 04:03:10,-2
02/20/20 04:04:10,3
02/20/20 04:05:10,-14
02/20/20 04:06:11,5
02/20/20 04:07:11,10
02/20/20 04:08:11,37
02/20/20 04:09:11,0
02/20/20 04:10:11,12
02/20/20 04:11:11,4
02/20/20 04:12:11,0
02/20/20 04:13:12,5
02/20/20 04:14:12,-18
02/20/20 04:15:12,0
02/20/20 04:16:12,33
02/20/20 04:17:12,-8
02/20/20 04:18:12,7
02/20/20 04:19:12,18
02/20/20 04:20:12,1
02/20/20 04:21:13,0
02/20/20 04:22:13,-10
02/20/20 04:23:13,-15
02/20/20 04:24:13,-1
02/20/20 04:25:13,-5
02/20/20 04:26:13,0
02/20/20 04:27:13,-3
02/20/20 04:28:14,-1
02/20/20 04:29:14,-1
02/20/20 04:30:14,3
02/20/20 04:31:14,0
02/20/20 04:32:14,-1
02/20/20 04:33:14,-1
02/20/20 04:34:14,1
02/20/20 04:35:14,3
02/20/20 04:36:14,-1
02/20/20 04:37:14,0
02/20/20 04:38:15,-2
02/20/20 04:39:15,2
02/20/20 04:40:15,-1
02/20/20 04:41:15,-2
02/20/20 04:42:15,1
02/20/20 04:43:15,2
02/20/20 04:44:15,-2
02/20/20 04:45:16,0
02/20/20 04:46:16,-1
02/20/20 04:47:16,-9
02/20/20 04:48:16,0
02/20/20 04:49:16,-3
02/20/20 04:50:17,-4
02/20/20 04:51:17,0
02/20/20 04:52:17,-9
02/20/20 04:53:17,0
02/20/20 04:54:18,0
02/20/20 04:55:18,-1
02/20/20 04:56:18,0
02/20/20 04:57:18,-1
02/20/20 04:58:18,0
02/20/20 04:59:18,4
02/20/20 05:00:19,1
02/20/20 05:01:19,0
02/20/20 05:02:19,3
02/20/20 05:03:19,1
02/20/20 05:04:19,-1
02/20/20 05:05:19,-1
02/20/20 05:06:19,2
02/20/20 05:07:19,1
02/20/20 05:08:19,2
02/20/20 05:09:20,-2
02/20/20 05:10:20,-1
02/20/20 05:11:20,-5
02/20/20 05:12:20,-4
02/20/20 05:13:20,-1
02/20/20 05:14:20,-1
02/20/20 05:15:20,-1
02/20/20 05:16:21,-11
02/20/20 05:17:21,8
02/20/20 05:18:21,0
02/20/20 05:19:21,-5
02/20/20 05:20:21,-1
02/20/20 05:21:21,0
02/20/20 05:22:22,-65
02/20/20 05:23:22,0
02/20/20 05:24:22,-4
02/20/20 05:25:22,-30
02/20/20 05:26:22,22
02/20/20 05:27:22,-4
02/20/20 05:28:23,7
02/20/20 05:29:23,0
02/20/20 05:30:23,-24
02/20/20 05:31:23,0
02/20/20 05:32:23,-2
02/20/20 05:33:23,-10
02/20/20 05:34:23,0
02/20/20 05:35:24,17
02/20/20 05:36:24,-1
02/20/20 05:37:24,-1
02/20/20 05:38:24,2
02/20/20 05:39:24,-1
02/20/20 05:40:24,8
02/20/20 05:41:24,11
02/20/20 05:42:25,0
02/20/20 05:43:25,-2
02/20/20 05:44:25,0
02/20/20 05:45:25,1
02/20/20 05:46:25,3
02/20/20 05:47:25,-7
02/20/20 05:48:26,9
02/20/20 05:49:26,-1
02/20/20 05:50:26,-1
02/20/20 05:51:26,2
02/20/20 05:52:26,-1
02/20/20 05:53:26,-1
02/20/20 05:54:26,-5
02/20/20 05:55:27,-1
02/20/20 05:56:27,4
02/20/20 05:57:27,9
02/20/20 05:58:27,1
02/20/20 05:59:27,15
02/20/20 06:00:27,32
02/20/20 06:01:27,52
02/20/20 06:02:28,0
02/20/20 06:03:28,19
02/20/20 06:04:28,1
02/20/20 06:05:28,0
02/20/20 06:06:28,28
02/20/20 06:07:28,25
02/20/20 06:08:29,27
02/20/20 06:09:29,1
02/20/20 06:10:29,24
02/20/20 06:11:29,1
02/20/20 06:12:29,2
02/20/20 06:13:29,5
02/20/20 06:14:29,-2
02/20/20 06:15:29,-2
02/20/20 06:16:30,7
02/20/20 06:17:30,21
02/20/20 06:18:30,-1
02/20/20 06:19:30,4
02/20/20 06:20:30,-10
02/20/20 06:21:30,-1
02/20/20 06:22:31,8
02/20/20 06:23:31,2
02/20/20 06:24:31,10
02/20/20 06:25:31,5
02/20/20 06:26:31,-17
02/20/20 06:27:31,4
02/20/20 06:28:31,-4
02/20/20 06:29:32,-20
02/20/20 06:30:32,-1
02/20/20 06:31:32,0
02/20/20 06:32:32,0
02/20/20 06:33:32,37
02/20/20 06:34:32,2
02/20/20 06:35:32,0
02/20/20 06:36:33,-3
02/20/20 06:37:33,-4
02/20/20 06:38:33,0
02/20/20 06:39:33,-2
02/20/20 06:40:33,0
02/20/20 06:41:34,3
02/20/20 06:42:34,0
02/20/20 06:43:36,12
02/20/20 06:44:36,-15
02/20/20 06:45:36,7
02/20/20 06:46:36,0
02/20/20 06:47:36,4
02/20/20 06:48:37,0
02/20/20 06:49:37,0
02/20/20 06:50:37,0
02/20/20 06:51:37,-20
02/20/20 06:52:37,-1
02/20/20 06:53:37,-1
02/20/20 06:54:37,-3
02/20/20 06:55:38,2
02/20/20 06:56:38,-5
02/20/20 06:57:38,0
02/20/20 06:58:38,-5
02/20/20 06:59:39,3
02/20/20 07:00:39,2
02/20/20 07:01:39,-4
02/20/20 07:02:39,0
02/20/20 07:03:39,-2
02/20/20 07:04:39,4
02/20/20 07:05:39,2
02/20/20 07:06:40,2
02/20/20 07:07:40,-4
02/20/20 07:08:40,-8
02/20/20 07:09:40,-25
02/20/20 07:10:40,0
02/20/20 07:11:40,-11
02/20/20 07:12:41,-3
02/20/20 07:13:40,-3
02/20/20 07:14:40,5
02/20/20 07:15:40,-15
02/20/20 07:16:40,-14
02/20/20 07:17:40,1
02/20/20 07:18:41,0
02/20/20 07:19:41,65
02/20/20 07:20:41,-1
02/20/20 07:21:41,-21
02/20/20 07:22:41,0
02/20/20 07:23:41,-5
02/20/20 07:24:42,-4
02/20/20 07:25:42,-1
02/20/20 07:26:42,50
02/20/20 07:27:42,1
02/20/20 07:28:42,2
02/20/20 07:29:43,0
02/20/20 07:30:43,-2
02/20/20 07:31:43,0
02/20/20 07:32:43,-7
02/20/20 07:33:43,-5
02/20/20 07:34:43,0
02/20/20 07:35:44,2
02/20/20 07:36:44,0
02/20/20 07:37:44,-1
02/20/20 07:38:44,15
02/20/20 07:39:44,-15
02/20/20 07:40:44,2
02/20/20 07:41:44,-1
02/20/20 07:42:45,-2
02/20/20 07:43:45,4
02/20/20 07:44:45,32
02/20/20 07:45:45,1
02/20/20 07:46:45,0
02/20/20 07:47:45,29
02/20/20 07:48:45,11
02/20/20 07:49:46,0
02/20/20 07:50:46,0
02/20/20 07:51:46,16
02/20/20 07:52:46,19
02/20/20 07:53:46,-7
02/20/20 07:54:46,4
02/20/20 07:55:46,-33
02/20/20 07:56:47,0
02/20/20 07:57:47,13
02/20/20 07:58:47,4
02/20/20 07:59:47,0
02/20/20 08:00:47,-11
02/20/20 08:01:47,9
02/20/20 08:02:47,47
02/20/20 08:03:48,8
02/20/20 08:04:48,-2
02/20/20 08:05:48,-8
02/20/20 08:06:48,-1
02/20/20 08:07:48,0
02/20/20 08:08:48,1
02/20/20 08:09:48,1
02/20/20 08:10:49,0
02/20/20 08:11:49,1
02/20/20 08:12:49,0
02/20/20 08:13:49,-1
02/20/20 23:13:01,1
02/20/20 23:14:01,-10
02/20/20 23:15:01,-5
02/20/20 23:16:01,5
02/20/20 23:17:01,-14
02/20/20 23:18:01,-2
02/20/20 23:19:02,-4
02/20/20 23:20:02,-1
02/20/20 23:21:02,-8
02/20/20 23:22:02,-2
02/20/20 23:23:02,-1
02/20/20 23:24:02,0
02/20/20 23:25:03,-5
02/20/20 23:26:03,-1
02/20/20 23:27:03,-3
02/20/20 23:28:03,0
02/20/20 23:29:03,40
02/20/20 23:30:04,28
02/20/20 23:31:04,10
02/20/20 23:32:04,11
02/20/20 23:33:04,-9
02/20/20 23:34:04,-24
02/20/20 23:35:04,0
02/20/20 23:36:04,-7
02/20/20 23:37:05,3
02/20/20 23:38:05,4
02/20/20 23:39:05,9
02/20/20 23:40:05,-11
02/20/20 23:41:05,-10
02/20/20 23:42:05,0
02/20/20 23:43:06,32
02/20/20 23:44:06,-6
02/20/20 23:45:06,-1
02/20/20 23:46:06,0
02/20/20 23:47:06,0
02/20/20 23:48:06,-8
02/20/20 23:49:07,15
02/20/20 23:50:07,34
02/20/20 23:51:07,3
02/20/20 23:52:07,31
02/20/20 23:53:07,29
02/20/20 23:54:07,0
02/20/20 23:55:07,45
02/20/20 23:56:08,18
02/20/20 23:57:08,18
02/20/20 23:58:08,8
02/20/20 23:59:08,44
