timestamp,Infrared to Red Signal Ratio
02/03/20 00:00:44,13
02/03/20 00:01:44,41
02/03/20 00:02:44,0
02/03/20 00:03:44,12
02/03/20 00:04:45,5
02/03/20 00:05:45,-23
02/03/20 00:06:45,26
02/03/20 00:07:45,-12
02/03/20 00:08:45,18
02/03/20 00:09:45,1
02/03/20 00:10:45,-3
02/03/20 00:11:46,-5
02/03/20 00:12:46,-4
02/03/20 00:13:46,0
02/03/20 00:14:46,-1
02/03/20 00:15:46,-10
02/03/20 00:16:46,-1
02/03/20 00:17:46,13
02/03/20 00:18:47,0
02/03/20 00:19:47,-2
02/03/20 00:20:47,-1
02/03/20 00:21:47,-8
02/03/20 00:22:47,-1
02/03/20 00:23:47,-1
02/03/20 00:24:48,-5
02/03/20 00:25:48,0
02/03/20 00:26:48,-45
02/03/20 00:27:48,1
02/03/20 00:28:48,13
02/03/20 00:29:48,0
02/03/20 00:30:48,-5
02/03/20 00:31:49,6
02/03/20 00:32:49,1
02/03/20 00:33:49,-1
02/03/20 00:34:49,2
02/03/20 00:35:49,-1
02/03/20 00:36:49,0
02/03/20 00:37:50,7
02/03/20 00:38:50,0
02/03/20 00:39:50,-38
02/03/20 00:40:50,4
02/03/20 00:41:50,-1
02/03/20 00:42:50,0
02/03/20 00:43:50,0
02/03/20 00:44:51,4
02/03/20 00:45:51,0
02/03/20 00:46:51,0
02/03/20 00:47:51,2
02/03/20 00:48:51,-8
02/03/20 00:49:51,1
02/03/20 00:50:51,0
02/03/20 00:51:52,3
02/03/20 00:52:52,15
02/03/20 00:53:52,-4
02/03/20 00:54:52,-9
02/03/20 00:55:52,-1
02/03/20 00:56:52,-2
02/03/20 00:57:53,2
02/03/20 00:58:53,0
02/03/20 00:59:53,-1
02/03/20 01:00:53,-1
02/03/20 01:01:53,0
02/03/20 01:02:53,-11
02/03/20 01:03:53,-1
02/03/20 01:04:54,2
02/03/20 01:05:54,-17
02/03/20 01:06:54,-1
02/03/20 01:07:54,-8
02/03/20 01:08:54,-1
02/03/20 01:09:54,-4
02/03/20 01:10:54,0
02/03/20 01:11:55,0
02/03/20 01:12:55,0
02/03/20 01:13:55,9
02/03/20 01:14:55,-11
02/03/20 01:15:55,-1
02/03/20 01:16:55,6
02/03/20 01:17:56,0
02/03/20 01:18:56,3
02/03/20 01:19:56,-34
02/03/20 01:20:56,-2
02/03/20 01:21:56,10
02/03/20 01:22:56,-3
02/03/20 01:23:56,0
02/03/20 01:24:57,0
02/03/20 01:25:57,0
02/03/20 01:26:57,3
02/03/20 01:27:57,-3
02/03/20 01:28:57,1
02/03/20 01:29:57,-7
02/03/20 01:30:57,-2
02/03/20 01:31:58,0
02/03/20 01:32:58,-7
02/03/20 01:33:58,0
02/03/20 01:34:58,-5
02/03/20 01:35:58,-2
02/03/20 01:36:58,6
02/03/20 01:37:59,0
02/03/20 01:38:59,-2
02/03/20 01:39:59,-22
02/03/20 01:40:59,2
02/03/20 01:41:59,-5
02/03/20 01:42:59,-1
02/03/20 01:43:59,-12
02/03/20 01:45:00,0
02/03/20 01:46:00,-8
02/03/20 01:47:00,5
02/03/20 01:48:00,-11
02/03/20 01:49:00,-1
02/03/20 01:50:00,-8
02/03/20 01:51:00,-12
02/03/20 01:52:01,2
02/03/20 01:53:01,-7
02/03/20 01:54:01,-1
02/03/20 01:55:01,0
02/03/20 01:56:01,0
02/03/20 01:57:01,28
02/03/20 01:58:02,-6
02/03/20 01:59:02,0
02/03/20 02:00:02,0
02/03/20 02:01:02,-7
02/03/20 02:02:02,0
02/03/20 02:03:02,0
02/03/20 02:04:02,4
02/03/20 02:05:03,-14
02/03/20 02:06:03,4
02/03/20 02:07:03,-6
02/03/20 02:08:03,0
02/03/20 02:09:03,0
02/03/20 02:10:03,-2
02/03/20 02:11:03,-1
02/03/20 02:12:04,9
02/03/20 02:13:04,0
02/03/20 02:14:04,-10
02/03/20 02:15:04,-13
02/03/20 02:16:04,-3
02/03/20 02:17:04,9
02/03/20 02:18:05,30
02/03/20 02:19:05,0
02/03/20 02:20:05,1
02/03/20 02:21:05,9
02/03/20 02:22:05,0
02/03/20 02:23:05,0
02/03/20 02:24:05,0
02/03/20 02:25:06,1
02/03/20 02:26:06,0
02/03/20 02:27:06,7
02/03/20 02:28:06,9
02/03/20 02:29:06,13
02/03/20 02:30:06,3
02/03/20 02:31:06,0
02/03/20 02:32:07,0
02/03/20 02:33:07,-11
02/03/20 02:34:07,2
02/03/20 02:35:07,54
02/03/20 02:36:07,89
02/03/20 02:37:07,5
02/03/20 02:38:08,12
02/03/20 02:39:08,3
02/03/20 02:40:08,-1
02/03/20 02:41:08,-5
02/03/20 02:42:08,3
02/03/20 02:43:08,-14
02/03/20 02:44:08,-2
02/03/20 02:45:09,-23
02/03/20 02:46:09,1
02/03/20 02:47:09,-2
02/03/20 02:48:09,-1
02/03/20 02:49:09,2
02/03/20 02:50:09,0
02/03/20 02:51:09,0
02/03/20 02:52:10,0
02/03/20 02:53:10,0
02/03/20 02:54:10,-1
02/03/20 02:55:10,44
02/03/20 02:56:10,12
02/03/20 02:57:10,-1
02/03/20 02:58:11,-9
02/03/20 02:59:11,-53
02/03/20 03:00:11,0
02/03/20 03:01:11,-2
02/03/20 03:02:11,0
02/03/20 03:03:11,0
02/03/20 03:04:11,-1
02/03/20 03:05:12,0
02/03/20 03:06:12,1
02/03/20 03:07:12,-1
02/03/20 03:08:12,-7
02/03/20 03:09:12,6
02/03/20 03:10:12,-7
02/03/20 03:11:12,-1
02/03/20 03:12:13,-1
02/03/20 03:13:13,0
02/03/20 03:14:13,0
02/03/20 03:15:13,0
02/03/20 03:16:13,-2
02/03/20 03:17:13,4
02/03/20 03:18:14,0
02/03/20 03:19:14,1
02/03/20 03:20:14,11
02/03/20 03:21:14,0
02/03/20 03:22:14,19
02/03/20 03:23:14,20
02/03/20 03:24:14,-26
02/03/20 03:25:15,4
02/03/20 03:26:15,-1
02/03/20 03:27:15,-2
02/03/20 03:28:15,-18
02/03/20 03:29:15,-15
02/03/20 03:30:15,0
02/03/20 03:31:15,-36
02/03/20 03:32:16,-7
02/03/20 03:33:16,-1
02/03/20 03:34:16,-2
02/03/20 03:35:16,-10
02/03/20 03:36:16,4
02/03/20 03:37:16,-26
