timestamp,Infrared to Red Signal Ratio
02/12/20 00:00:13,14
02/12/20 00:01:13,-3
02/12/20 00:02:13,16
02/12/20 00:03:13,-5
02/12/20 00:04:13,14
02/12/20 00:05:14,9
02/12/20 00:06:14,0
02/12/20 00:07:14,36
02/12/20 00:08:14,0
02/12/20 00:09:14,-1
02/12/20 00:10:14,31
02/12/20 00:11:14,-2
02/12/20 00:12:15,-3
02/12/20 00:13:15,33
02/12/20 00:14:15,4
02/12/20 00:15:15,-1
02/12/20 00:16:15,-3
02/12/20 00:17:15,8
02/12/20 00:18:16,0
02/12/20 00:19:16,0
02/12/20 00:20:16,-2
02/12/20 00:21:16,-10
02/12/20 00:22:16,1
02/12/20 00:23:16,1
02/12/20 00:24:16,-2
02/12/20 00:25:17,6
02/12/20 00:26:17,-2
02/12/20 00:27:17,-2
02/12/20 00:28:17,-6
02/12/20 00:29:17,-5
02/12/20 00:30:17,12
02/12/20 00:31:18,-9
02/12/20 00:32:18,-1
02/12/20 00:33:18,-1
02/12/20 00:34:18,16
02/12/20 00:35:18,1
02/12/20 00:36:18,38
02/12/20 00:37:19,9
02/12/20 00:38:19,-1
02/12/20 00:39:19,0
02/12/20 00:40:19,1
02/12/20 00:41:19,-1
02/12/20 00:42:19,0
02/12/20 00:43:19,-2
02/12/20 00:44:20,0
02/12/20 00:45:20,6
02/12/20 00:46:20,15
02/12/20 00:47:20,10
02/12/20 00:48:20,-2
02/12/20 00:49:22,2
02/12/20 00:50:22,1
02/12/20 00:51:23,0
02/12/20 00:52:23,-41
02/12/20 00:53:23,-64
02/12/20 00:54:23,-13
02/12/20 00:55:23,-38
02/12/20 00:56:23,-11
02/12/20 00:57:24,-5
02/12/20 00:58:24,-7
02/12/20 00:59:24,-61
02/12/20 01:00:24,0
02/12/20 01:01:25,-3
02/12/20 01:02:25,0
02/12/20 01:03:25,0
02/12/20 01:04:25,-15
02/12/20 01:05:25,-1
02/12/20 01:06:25,-9
02/12/20 01:07:26,0
02/12/20 01:08:26,0
02/12/20 01:09:26,4
02/12/20 01:10:26,0
02/12/20 01:11:26,2
02/12/20 01:12:26,1
