timestamp,Infrared to Red Signal Ratio
02/02/20 00:00:58,29
02/02/20 00:01:58,-1
02/02/20 00:02:58,6
02/02/20 00:03:58,13
02/02/20 00:04:58,-6
02/02/20 00:05:58,-1
02/02/20 00:06:59,0
02/02/20 00:07:59,6
02/02/20 00:08:59,6
02/02/20 00:09:59,-7
02/02/20 00:10:59,7
02/02/20 00:11:59,-13
02/02/20 00:12:59,-9
02/02/20 00:14:00,38
02/02/20 00:15:00,6
02/02/20 00:16:59,3
02/02/20 00:17:59,-1
02/02/20 00:19:00,1
02/02/20 00:20:00,-21
02/02/20 00:21:00,-35
02/02/20 00:22:00,0
02/02/20 00:23:00,0
02/02/20 00:24:01,-3
02/02/20 00:25:02,-13
02/02/20 00:26:02,0
02/02/20 00:27:02,-19
02/02/20 00:28:02,-1
02/02/20 00:29:02,-3
02/02/20 00:30:02,-1
02/02/20 00:31:02,-8
02/02/20 00:32:03,0
02/02/20 00:33:04,-18
02/02/20 00:34:04,-1
02/02/20 00:35:05,1
02/02/20 00:36:05,9
02/02/20 00:37:05,0
02/02/20 00:38:05,0
02/02/20 00:39:05,-2
02/02/20 00:40:05,7
02/02/20 00:41:06,-12
02/02/20 00:42:06,-21
02/02/20 00:43:06,-11
02/02/20 00:44:06,3
02/02/20 00:45:06,6
02/02/20 00:46:06,-2
02/02/20 00:47:06,-1
02/02/20 00:48:07,0
02/02/20 00:49:08,-38
02/02/20 00:50:08,-9
02/02/20 00:51:08,-5
02/02/20 00:52:09,7
02/02/20 00:53:09,-12
02/02/20 00:54:09,6
02/02/20 00:55:09,21
02/02/20 00:56:09,-36
02/02/20 00:57:09,4
02/02/20 00:58:09,0
02/02/20 00:59:10,1
02/02/20 01:00:10,-1
02/02/20 01:01:10,3
02/02/20 01:02:10,6
02/02/20 01:03:10,14
02/02/20 01:04:10,-1
02/02/20 01:05:10,0
02/02/20 01:06:10,-1
02/02/20 01:07:10,-1
02/02/20 01:08:10,0
02/02/20 01:09:11,0
02/02/20 01:10:11,0
02/02/20 01:11:11,1
02/02/20 01:12:11,-1
02/02/20 01:13:11,0
02/02/20 01:14:11,0
02/02/20 01:15:11,-6
02/02/20 01:16:12,27
02/02/20 01:17:12,2
02/02/20 01:18:12,0
02/02/20 01:19:12,-9
02/02/20 01:20:12,53
02/02/20 01:21:13,-27
02/02/20 01:22:14,0
02/02/20 01:23:15,15
02/02/20 01:24:15,-46
02/02/20 01:25:15,6
02/02/20 01:26:15,-5
02/02/20 01:27:15,0
02/02/20 01:28:15,2
02/02/20 01:29:16,0
02/02/20 01:30:16,-1
02/02/20 01:31:16,4
02/02/20 01:32:16,12
02/02/20 01:33:16,-4
02/02/20 01:34:16,-6
02/02/20 01:35:16,-1
02/02/20 01:36:17,0
02/02/20 01:37:17,49
02/02/20 01:38:17,36
02/02/20 01:39:17,-1
02/02/20 01:40:17,-4
02/02/20 01:41:17,0
02/02/20 01:42:17,1
02/02/20 01:43:18,10
02/02/20 01:44:19,42
02/02/20 01:45:19,0
02/02/20 01:46:19,-1
02/02/20 01:47:19,10
02/02/20 01:48:19,1
02/02/20 01:49:19,5
02/02/20 01:50:20,12
02/02/20 01:51:20,5
02/02/20 01:52:20,17
02/02/20 01:53:21,-5
02/02/20 01:54:21,0
02/02/20 01:55:21,0
02/02/20 01:56:21,-1
02/02/20 01:57:21,19
02/02/20 01:58:21,1
02/02/20 01:59:22,0
02/02/20 02:00:22,1
02/02/20 02:01:22,6
02/02/20 02:02:22,-3
02/02/20 02:03:22,6
02/02/20 02:04:22,-2
02/02/20 02:05:22,-3
02/02/20 02:06:23,-19
02/02/20 02:07:23,-1
02/02/20 02:08:23,-14
02/02/20 02:09:23,13
02/02/20 02:10:23,0
02/02/20 02:11:23,2
02/02/20 02:12:23,3
02/02/20 02:13:23,-2
02/02/20 02:14:23,3
02/02/20 02:15:23,-1
02/02/20 02:16:24,0
02/02/20 02:17:24,-4
02/02/20 02:18:24,0
02/02/20 02:19:24,8
02/02/20 02:20:24,4
02/02/20 02:21:24,10
02/02/20 02:22:25,0
02/02/20 02:23:25,-1
02/02/20 02:24:25,2
02/02/20 02:25:25,-9
02/02/20 02:26:25,4
02/02/20 02:27:26,-17
02/02/20 02:28:26,-2
02/02/20 02:29:26,94
02/02/20 02:30:26,19
02/02/20 02:31:26,10
02/02/20 02:32:26,1
02/02/20 02:33:26,5
02/02/20 02:34:27,0
02/02/20 02:35:27,2
02/02/20 02:36:27,-9
02/02/20 02:37:27,-3
02/02/20 02:38:27,-4
02/02/20 02:39:27,4
02/02/20 02:40:28,-1
02/02/20 02:41:28,37
02/02/20 02:42:28,17
02/02/20 02:43:28,0
02/02/20 02:44:28,-5
02/02/20 02:45:28,0
02/02/20 02:46:28,4
02/02/20 02:47:28,-4
02/02/20 02:48:29,2
02/02/20 02:49:29,-17
02/02/20 02:50:29,0
02/02/20 02:51:29,1
02/02/20 02:52:29,-15
02/02/20 02:53:29,-15
02/02/20 02:54:29,-9
02/02/20 02:55:30,-2
02/02/20 02:56:30,-2
02/02/20 02:57:30,-15
02/02/20 02:58:30,43
02/02/20 02:59:30,-2
02/02/20 03:00:30,2
02/02/20 03:01:31,0
02/02/20 03:02:31,0
02/02/20 03:03:31,-8
02/02/20 03:04:31,-11
02/02/20 03:05:31,-9
02/02/20 03:06:31,-6
02/02/20 03:07:32,-10
02/02/20 03:08:32,0
02/02/20 03:09:32,-21
02/02/20 03:10:32,-6
02/02/20 03:11:32,0
02/02/20 03:12:32,-2
02/02/20 03:13:32,0
02/02/20 03:14:33,-1
02/02/20 03:15:33,-13
02/02/20 03:16:33,-2
02/02/20 03:17:33,-1
02/02/20 03:18:33,0
02/02/20 03:19:33,-30
02/02/20 03:20:33,3
02/02/20 03:21:34,-1
02/02/20 03:22:34,-1
02/02/20 03:23:34,-61
02/02/20 03:24:34,-3
02/02/20 03:25:34,-10
