timestamp,Infrared to Red Signal Ratio
01/27/20 00:00:47,6
01/27/20 00:01:47,-3
01/27/20 00:02:47,0
01/27/20 00:03:48,-4
01/27/20 00:04:48,-4
01/27/20 00:05:48,-14
01/27/20 00:06:48,-1
01/27/20 00:07:48,-1
01/27/20 00:08:48,-2
01/27/20 00:09:48,-1
01/27/20 00:10:49,-1
01/27/20 00:11:49,0
01/27/20 00:12:49,-1
01/27/20 00:13:49,0
01/27/20 00:14:49,-1
01/27/20 00:15:49,0
01/27/20 00:16:49,-1
01/27/20 00:17:50,1
01/27/20 00:18:51,-1
01/27/20 00:19:51,0
01/27/20 00:20:51,4
01/27/20 00:21:51,-1
01/27/20 00:22:51,1
01/27/20 00:23:52,0
01/27/20 00:24:52,1
01/27/20 00:25:52,1
01/27/20 00:26:52,0
01/27/20 00:27:52,-1
01/27/20 00:28:52,2
01/27/20 00:29:52,0
01/27/20 00:30:53,0
01/27/20 00:31:53,-1
01/27/20 00:32:53,-2
01/27/20 00:33:53,-4
01/27/20 00:34:53,0
01/27/20 00:35:53,-2
01/27/20 00:36:54,1
01/27/20 00:37:54,0
01/27/20 00:38:54,0
01/27/20 00:39:54,4
01/27/20 00:40:54,-7
01/27/20 00:41:54,-3
01/27/20 00:42:54,1
01/27/20 00:43:55,-1
01/27/20 00:44:55,0
01/27/20 00:45:55,-2
01/27/20 00:46:55,-3
01/27/20 00:47:55,-1
01/27/20 00:48:55,4
01/27/20 00:49:55,-1
01/27/20 00:50:56,9
01/27/20 00:51:56,-2
01/27/20 00:52:56,-9
01/27/20 00:53:56,2
01/27/20 00:54:56,-5
01/27/20 00:55:56,3
01/27/20 00:56:56,-2
01/27/20 00:57:57,-1
01/27/20 00:58:57,-2
01/27/20 00:59:57,-11
01/27/20 01:00:57,-5
01/27/20 01:01:57,-1
01/27/20 01:02:57,1
01/27/20 01:03:57,-5
01/27/20 01:04:58,-5
01/27/20 01:05:58,2
01/27/20 01:07:01,-6
01/27/20 01:08:01,-3
01/27/20 01:09:01,0
01/27/20 01:10:02,-2
01/27/20 01:11:02,-2
01/27/20 01:12:02,0
01/27/20 01:13:02,2
01/27/20 01:14:02,3
01/27/20 01:15:02,-4
01/27/20 01:16:03,8
01/27/20 01:17:03,10
01/27/20 01:18:03,4
01/27/20 01:19:03,-1
01/27/20 01:20:03,-4
01/27/20 01:21:03,6
01/27/20 01:22:03,2
01/27/20 01:23:03,10
01/27/20 01:24:03,8
01/27/20 01:25:03,0
01/27/20 01:26:04,0
01/27/20 01:27:04,0
01/27/20 01:28:04,2
01/27/20 01:29:04,0
01/27/20 01:30:04,-8
01/27/20 01:31:04,-13
01/27/20 01:32:05,-1
01/27/20 01:33:05,-8
01/27/20 01:34:05,0
01/27/20 01:35:05,-2
01/27/20 01:36:05,24
01/27/20 01:37:05,4
01/27/20 01:38:05,10
01/27/20 01:39:09,12
