timestamp,Infrared to Red Signal Ratio
02/09/20 00:00:21,0
02/09/20 00:01:21,-1
02/09/20 00:02:21,1
02/09/20 00:03:21,8
02/09/20 00:04:21,-3
02/09/20 00:05:21,0
02/09/20 00:06:22,8
02/09/20 00:07:22,0
02/09/20 00:08:22,0
02/09/20 00:09:22,-1
02/09/20 00:10:22,0
02/09/20 00:11:22,1
02/09/20 00:12:22,-11
02/09/20 00:13:23,-1
02/09/20 00:14:22,-1
02/09/20 00:15:22,1
02/09/20 00:16:22,2
02/09/20 00:17:22,-6
02/09/20 00:18:22,0
02/09/20 00:19:23,-1
02/09/20 00:20:23,36
02/09/20 00:21:23,-18
02/09/20 00:22:23,17
02/09/20 00:23:23,-1
02/09/20 00:24:23,-7
02/09/20 00:25:24,0
02/09/20 00:26:24,13
02/09/20 00:27:24,12
02/09/20 00:28:24,10
02/09/20 00:29:24,11
02/09/20 00:30:25,6
02/09/20 00:31:25,-17
02/09/20 00:32:25,0
02/09/20 00:33:26,-1
02/09/20 00:34:26,22
02/09/20 00:35:26,6
02/09/20 00:36:26,-2
02/09/20 00:37:26,4
02/09/20 00:38:26,1
02/09/20 00:39:26,-1
02/09/20 00:40:27,2
02/09/20 00:41:27,0
02/09/20 00:42:31,0
02/09/20 00:43:31,-7
02/09/20 00:44:31,0
02/09/20 00:45:31,3
02/09/20 00:46:32,-2
02/09/20 00:47:32,-4
02/09/20 00:48:32,0
02/09/20 00:49:32,0
02/09/20 00:50:32,1
02/09/20 00:51:32,2
02/09/20 00:52:32,-1
02/09/20 00:53:33,21
02/09/20 00:54:33,0
02/09/20 00:55:33,-5
02/09/20 00:56:33,-5
02/09/20 00:57:33,-6
02/09/20 00:58:33,0
02/09/20 00:59:33,0
02/09/20 01:00:34,0
02/09/20 01:01:34,-11
02/09/20 01:02:34,-1
02/09/20 01:03:35,0
02/09/20 01:04:35,0
02/09/20 01:05:35,1
02/09/20 01:06:35,0
02/09/20 01:07:35,-3
02/09/20 01:08:35,2
02/09/20 01:09:36,-8
02/09/20 01:10:36,-7
02/09/20 01:11:36,1
02/09/20 01:12:36,-40
02/09/20 01:13:36,0
02/09/20 01:14:36,-2
02/09/20 01:15:36,-8
02/09/20 01:16:37,-12
02/09/20 01:17:36,-4
02/09/20 01:18:36,1
02/09/20 01:19:36,-2
02/09/20 01:20:37,-1
02/09/20 01:21:37,-2
02/09/20 01:22:37,-1
02/09/20 01:23:37,7
02/09/20 01:24:37,0
02/09/20 01:25:37,0
02/09/20 01:26:37,0
02/09/20 01:27:38,-1
02/09/20 01:28:38,7
02/09/20 01:29:38,-1
02/09/20 01:30:38,6
02/09/20 01:31:38,0
02/09/20 01:32:38,1
02/09/20 01:33:39,0
02/09/20 01:34:39,0
02/09/20 01:35:39,1
02/09/20 01:36:39,10
02/09/20 01:37:39,0
02/09/20 01:38:39,-1
02/09/20 01:39:40,0
02/09/20 01:40:40,-13
02/09/20 01:41:40,3
02/09/20 01:42:40,5
02/09/20 01:43:40,-1
02/09/20 01:44:40,-2
02/09/20 01:45:40,1
02/09/20 01:46:41,3
02/09/20 01:47:41,0
02/09/20 01:48:41,-5
02/09/20 01:49:41,-1
02/09/20 01:50:41,-1
02/09/20 01:51:41,-1
02/09/20 01:52:41,0
02/09/20 01:53:41,-1
02/09/20 01:54:42,-3
02/09/20 01:55:42,4
02/09/20 01:56:42,-4
02/09/20 01:57:42,-2
02/09/20 01:58:42,-1
02/09/20 01:59:42,-2
02/09/20 02:00:43,0
02/09/20 02:01:43,-1
02/09/20 02:02:43,-6
02/09/20 02:03:43,0
02/09/20 02:04:43,-1
02/09/20 02:05:44,-14
02/09/20 02:06:44,-1
02/09/20 02:07:44,3
02/09/20 02:08:45,-1
02/09/20 02:09:45,29
02/09/20 02:10:45,23
02/09/20 02:11:45,0
02/09/20 02:12:45,0
02/09/20 02:13:45,-1
02/09/20 02:14:45,-2
02/09/20 02:15:46,11
02/09/20 02:16:46,4
02/09/20 02:17:46,10
02/09/20 02:18:46,0
02/09/20 02:19:46,-1
02/09/20 02:20:46,0
02/09/20 02:21:46,5
02/09/20 02:22:46,0
02/09/20 02:23:46,7
02/09/20 02:24:47,9
02/09/20 02:25:47,0
02/09/20 02:26:47,-3
02/09/20 02:27:47,-2
02/09/20 02:28:47,2
02/09/20 02:29:47,3
02/09/20 02:30:48,-27
02/09/20 02:31:48,-64
02/09/20 02:32:48,9
02/09/20 02:33:48,-41
02/09/20 02:34:48,-28
02/09/20 02:35:48,-11
02/09/20 02:36:48,0
02/09/20 02:37:48,0
02/09/20 02:38:48,-8
02/09/20 02:39:48,-37
02/09/20 02:40:48,-1
02/09/20 02:41:49,4
02/09/20 02:42:49,0
02/09/20 02:43:49,-2
02/09/20 02:44:49,7
02/09/20 02:45:49,-3
02/09/20 02:46:49,-30
02/09/20 02:47:50,-10
02/09/20 02:48:50,-1
02/09/20 02:49:50,2
02/09/20 02:50:50,7
02/09/20 02:51:50,3
02/09/20 02:52:50,-8
02/09/20 02:53:51,0
02/09/20 02:54:51,-3
02/09/20 02:55:52,0
02/09/20 02:56:52,15
02/09/20 02:57:52,-4
02/09/20 02:58:52,19
02/09/20 02:59:52,-2
02/09/20 03:00:52,14
02/09/20 03:01:52,1
02/09/20 03:02:53,-1
02/09/20 03:03:53,-3
02/09/20 03:04:53,5
02/09/20 03:05:53,0
02/09/20 03:06:53,26
02/09/20 03:07:53,4
02/09/20 03:08:53,2
02/09/20 03:09:54,8
02/09/20 03:10:54,0
02/09/20 03:11:54,-1
02/09/20 03:12:54,-2
02/09/20 03:13:55,-3
02/09/20 03:14:55,0
02/09/20 03:15:55,0
02/09/20 03:16:55,-38
02/09/20 03:17:55,-1
02/09/20 03:18:55,-2
02/09/20 03:19:55,-1
02/09/20 03:20:56,-9
02/09/20 03:21:56,0
02/09/20 03:22:56,2
02/09/20 03:23:56,0
02/09/20 03:24:56,1
02/09/20 03:25:57,-7
02/09/20 03:26:57,-8
02/09/20 03:27:57,-1
02/09/20 03:28:57,-5
02/09/20 03:29:57,7
02/09/20 03:30:57,6
02/09/20 03:31:57,-1
02/09/20 03:32:58,1
02/09/20 03:33:58,0
02/09/20 03:34:58,18
02/09/20 03:35:58,1
02/09/20 03:36:58,14
02/09/20 03:37:58,6
02/09/20 03:38:59,0
02/09/20 03:39:59,2
02/09/20 03:40:59,-5
02/09/20 03:42:00,3
02/09/20 03:43:00,0
02/09/20 03:44:00,15
02/09/20 03:45:00,1
02/09/20 03:46:00,4
02/09/20 03:47:00,-1
02/09/20 03:48:00,6
02/09/20 03:49:01,-4
02/09/20 03:50:01,-1
02/09/20 03:51:01,-1
02/09/20 03:52:01,0
02/09/20 03:53:01,10
02/09/20 03:54:01,-10
02/09/20 03:55:01,-1
02/09/20 03:56:02,-10
02/09/20 03:57:02,-8
02/09/20 03:58:01,-8
02/09/20 03:59:01,-11
02/09/20 04:00:02,5
02/09/20 04:01:02,13
02/09/20 04:02:02,5
02/09/20 04:03:02,-51
02/09/20 04:04:02,-16
02/09/20 04:05:02,-3
02/09/20 04:06:02,17
02/09/20 04:07:03,-7
02/09/20 04:08:03,4
02/09/20 04:09:03,-14
02/09/20 04:10:03,0
02/09/20 04:11:03,2
02/09/20 04:12:03,-1
02/09/20 04:13:04,1
02/09/20 04:14:03,-10
02/09/20 04:15:04,3
02/09/20 04:16:04,0
02/09/20 04:17:04,31
02/09/20 04:18:04,-19
02/09/20 04:19:04,-1
02/09/20 04:20:04,-4
02/09/20 04:21:05,11
02/09/20 04:22:05,0
02/09/20 04:23:05,19
02/09/20 04:24:05,-1
02/09/20 04:25:05,26
02/09/20 04:26:05,0
02/09/20 04:27:05,-3
02/09/20 04:28:06,-4
02/09/20 04:29:06,2
02/09/20 04:30:07,-6
02/09/20 04:31:07,1
02/09/20 04:32:07,1
02/09/20 04:33:07,2
02/09/20 04:34:07,-24
02/09/20 04:35:07,-1
02/09/20 04:36:08,-30
02/09/20 04:37:08,-14
02/09/20 04:38:08,-28
02/09/20 04:39:08,0
02/09/20 04:40:08,0
02/09/20 04:41:08,-1
02/09/20 04:42:08,0
02/09/20 04:43:09,14
02/09/20 04:44:09,-5
02/09/20 04:45:09,0
02/09/20 04:46:09,-17
02/09/20 04:47:09,-21
02/09/20 04:48:09,-6
02/09/20 04:49:10,-19
02/09/20 04:50:10,-2
02/09/20 04:51:10,0
02/09/20 04:52:10,-2
02/09/20 04:53:10,-2
02/09/20 04:54:10,1
02/09/20 04:55:10,0
02/09/20 04:56:11,-7
02/09/20 04:57:11,-2
02/09/20 04:58:11,-1
02/09/20 04:59:11,0
02/09/20 05:00:11,-2
02/09/20 05:01:11,-10
02/09/20 05:02:11,0
02/09/20 05:03:11,0
02/09/20 05:04:11,5
02/09/20 05:05:11,-1
02/09/20 05:06:12,0
02/09/20 05:07:12,-5
02/09/20 05:08:12,-1
02/09/20 05:09:12,-5
02/09/20 05:10:12,2
02/09/20 05:11:12,-1
02/09/20 05:12:12,-23
02/09/20 05:13:13,-9
02/09/20 05:14:13,-2
02/09/20 05:15:13,-8
02/09/20 05:16:13,0
02/09/20 05:17:13,-19
02/09/20 05:18:13,-1
02/09/20 05:19:13,-14
02/09/20 05:20:14,-1
02/09/20 05:21:14,43
02/09/20 05:22:14,-5
02/09/20 05:23:14,26
02/09/20 05:24:14,21
02/09/20 05:25:14,9
02/09/20 05:26:15,10
02/09/20 05:27:15,-2
02/09/20 05:28:15,0
02/09/20 05:29:15,-1
02/09/20 05:30:15,13
02/09/20 05:31:15,-30
02/09/20 05:32:15,-46
02/09/20 05:33:16,-3
02/09/20 05:34:15,0
02/09/20 05:35:16,-17
02/09/20 05:36:16,-8
02/09/20 05:37:16,-3
02/09/20 05:38:16,1
02/09/20 05:39:16,-3
02/09/20 05:40:16,5
02/09/20 05:41:17,0
02/09/20 05:42:17,15
02/09/20 05:43:17,4
02/09/20 05:44:17,-1
02/09/20 05:45:17,-10
02/09/20 05:46:17,-16
02/09/20 05:47:17,11
02/09/20 05:48:18,0
02/09/20 05:49:16,18
02/09/20 05:50:16,-8
02/09/20 05:51:16,-6
02/09/20 05:52:16,-5
02/09/20 05:53:16,-4
02/09/20 05:54:16,0
02/09/20 05:55:16,17
02/09/20 05:56:17,-2
02/09/20 05:57:17,-2
02/09/20 05:58:17,1
02/09/20 05:59:17,-8
02/09/20 06:00:17,-3
02/09/20 06:01:17,-3
02/09/20 06:02:18,-21
02/09/20 06:03:18,-6
02/09/20 06:04:18,21
02/09/20 06:05:21,6
02/09/20 06:06:21,0
02/09/20 06:07:21,-14
02/09/20 06:08:21,0
02/09/20 06:09:22,-16
02/09/20 06:10:22,34
02/09/20 06:11:22,0
02/09/20 06:12:22,11
02/09/20 06:13:22,-2
02/09/20 06:14:22,0
02/09/20 06:15:23,-1
02/09/20 06:16:23,2
02/09/20 06:17:23,0
02/09/20 06:18:23,0
02/09/20 06:19:23,-13
02/09/20 06:20:23,2
02/09/20 06:21:23,6
02/09/20 06:22:24,0
02/09/20 06:23:24,13
02/09/20 06:24:24,0
02/09/20 06:25:24,-8
02/09/20 06:26:24,0
02/09/20 06:27:24,0
02/09/20 06:28:25,-12
02/09/20 06:29:25,4
02/09/20 06:30:25,1
02/09/20 06:31:25,6
02/09/20 06:32:25,-4
02/09/20 06:33:25,0
02/09/20 06:34:25,-1
02/09/20 06:35:26,-3
02/09/20 06:36:26,-1
02/09/20 06:37:27,-15
02/09/20 06:38:27,1
02/09/20 06:39:27,-19
02/09/20 06:40:27,-11
02/09/20 06:41:27,3
02/09/20 06:42:27,0
02/09/20 06:43:28,-5
02/09/20 06:44:28,34
02/09/20 06:45:28,15
02/09/20 06:46:28,14
02/09/20 06:47:28,5
02/09/20 06:48:28,4
02/09/20 06:49:28,-5
02/09/20 06:50:29,0
02/09/20 06:51:29,-11
02/09/20 06:52:29,10
02/09/20 06:53:29,6
02/09/20 06:54:29,1
02/09/20 06:55:29,-22
02/09/20 06:56:29,-12
02/09/20 06:57:29,0
02/09/20 06:58:29,-49
02/09/20 06:59:29,-23
02/09/20 07:00:30,-5
02/09/20 07:01:30,4
02/09/20 07:02:30,0
02/09/20 07:03:30,50
02/09/20 07:04:30,-4
02/09/20 07:05:30,0
02/09/20 07:06:30,-4
02/09/20 07:07:31,0
02/09/20 07:08:31,-4
02/09/20 07:09:32,-15
02/09/20 07:10:32,-3
02/09/20 07:11:32,-13
02/09/20 07:12:32,-17
02/09/20 07:13:32,-1
02/09/20 07:14:32,-2
02/09/20 07:15:32,6
02/09/20 07:16:33,3
02/09/20 07:17:33,0
02/09/20 07:18:33,7
02/09/20 07:19:33,-1
02/09/20 07:20:33,0
